input_csv,video_id,label,label_name,num_frames,hip_valid_frames,angle_valid_frames,bbox_valid_frames,all_rule_features_valid_frames,hip_descent_velocity_max,hip_descent_velocity_mean,hip_descent_velocity_std,body_angle_min,body_angle_mean,width_height_ratio_max,width_height_ratio_mean,default_angle_lt_45_frames,default_ratio_gt_1_frames,output_csv,split
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0046.csv,Fall_Fall_f_raw_b_1_B_D_0046,1,Fall,90,90,90,90,90,84.474853515625,8.997465133666992,21.35824203491211,28.302810668945312,50.798587799072266,1.992761731147766,1.162637710571289,39,40,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0046_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0048.csv,Fall_Fall_f_raw_b_1_B_D_0048,1,Fall,360,360,360,360,360,46.8353271484375,1.987518668174744,13.532079696655272,30.256311416625977,64.36414337158203,2.04536509513855,1.0272955894470217,72,167,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0048_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0049.csv,Fall_Fall_f_raw_b_1_B_D_0049,1,Fall,120,120,120,120,120,94.1162109375,6.005398750305176,30.35435485839844,44.42623519897461,69.0553970336914,1.5630403757095337,0.8993759155273438,2,57,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0049_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0050.csv,Fall_Fall_f_raw_b_1_B_D_0050,1,Fall,120,120,120,120,120,88.210693359375,8.064291954040527,21.30018615722656,27.506324768066406,46.6029052734375,2.089433431625366,1.2520267963409424,52,65,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0050_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0051.csv,Fall_Fall_f_raw_b_1_B_D_0051,1,Fall,60,60,60,60,60,106.4554443359375,19.71730232238769,28.72870445251465,29.562414169311523,58.430419921875,1.4714250564575195,0.9002629518508911,10,11,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0051_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0052.csv,Fall_Fall_f_raw_b_1_B_D_0052,1,Fall,90,90,90,90,90,81.16748046875,11.344329833984377,23.031190872192383,33.965065002441406,58.125396728515625,1.7325912714004517,0.8591116070747375,17,20,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0052_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0053.csv,Fall_Fall_f_raw_b_1_B_D_0053,1,Fall,120,120,120,120,120,81.054931640625,8.337879180908203,20.833192825317383,31.64021873474121,51.36126708984375,1.8113762140274048,1.0785984992980957,46,49,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0053_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0054.csv,Fall_Fall_f_raw_b_1_B_D_0054,1,Fall,90,90,90,90,90,99.0687255859375,12.080048561096191,29.862688064575195,26.65177726745605,49.39854431152344,2.1200525760650635,1.1560637950897217,38,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0054_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0055.csv,Fall_Fall_f_raw_b_1_B_D_0055,1,Fall,90,90,90,90,90,99.0687255859375,12.080048561096191,29.862688064575195,26.65177726745605,49.39854431152344,2.1200525760650635,1.1560637950897217,38,48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0055_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0056.csv,Fall_Fall_f_raw_b_1_B_D_0056,1,Fall,60,60,60,60,60,74.2105712890625,5.714506149291992,15.479449272155762,28.413864135742188,52.65287399291992,2.05246376991272,1.0353790521621704,14,22,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0056_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0057.csv,Fall_Fall_f_raw_b_1_B_D_0057,1,Fall,120,120,120,120,120,95.5291748046875,8.139418601989746,22.13228988647461,27.731979370117188,49.98428726196289,2.0707271099090576,1.1875567436218262,44,53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0057_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0058.csv,Fall_Fall_f_raw_b_1_B_D_0058,1,Fall,60,60,60,60,60,94.66461181640624,15.007495880126951,30.68871116638184,27.32279396057129,34.38044738769531,1.8503451347351076,1.45309579372406,59,55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0058_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0059.csv,Fall_Fall_f_raw_b_1_B_D_0059,1,Fall,90,90,90,90,90,91.476806640625,8.536660194396973,27.11857032775879,27.281063079833984,36.61676025390625,1.9429622888565063,1.4234212636947632,84,85,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0059_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0060.csv,Fall_Fall_f_raw_b_1_B_D_0060,1,Fall,60,60,60,60,60,60.39813232421875,11.94377326965332,22.2847843170166,34.33621597290039,55.01808166503906,1.5406183004379272,0.9519996047019958,21,29,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0060_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0061.csv,Fall_Fall_f_raw_b_1_B_D_0061,1,Fall,90,90,90,90,90,64.72015380859375,6.181681156158447,20.101016998291016,34.61460494995117,51.90320587158203,1.5456929206848145,1.0612252950668335,36,59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0061_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0062.csv,Fall_Fall_f_raw_b_1_B_D_0062,1,Fall,90,90,90,90,90,151.274169921875,10.002729415893556,32.624725341796875,24.12351417541504,48.27559661865234,1.875866770744324,1.1348836421966553,44,49,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0062_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0063.csv,Fall_Fall_f_raw_b_1_B_D_0063,1,Fall,120,120,120,120,120,131.6689453125,7.611374378204346,27.104761123657227,24.659517288208008,46.38016891479492,1.8828164339065552,1.1648273468017578,74,79,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0063_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0064.csv,Fall_Fall_f_raw_b_1_B_D_0064,1,Fall,120,120,120,120,120,102.49725341796876,7.480225086212158,23.33604431152344,27.532106399536133,48.99842071533203,1.680347204208374,1.0966644287109375,73,75,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0064_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0065.csv,Fall_Fall_f_raw_b_1_B_D_0065,1,Fall,90,90,90,90,90,101.10302734375,8.880820274353027,26.152637481689453,27.532106399536133,41.39190673828125,1.680347204208374,1.251492261886597,73,75,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0065_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0066.csv,Fall_Fall_f_raw_b_1_B_D_0066,1,Fall,60,60,60,60,60,42.6990966796875,11.916424751281738,14.883322715759276,0.0684971287846565,3.2984023094177246,7.198869228363037,4.364026546478272,60,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0066_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0067.csv,Fall_Fall_f_raw_b_1_B_D_0067,1,Fall,60,60,60,60,60,46.09820556640625,13.097468376159668,12.932092666625977,2.8655805587768555,9.62868881225586,4.631535053253174,3.5019567012786865,60,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0067_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0068.csv,Fall_Fall_f_raw_b_1_B_D_0068,1,Fall,90,90,90,90,90,37.6978759765625,11.87981128692627,12.39480686187744,0.0148530285805463,6.921039581298828,8.801865577697754,4.068234920501709,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0068_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0070.csv,Fall_Fall_f_raw_b_1_B_D_0070,1,Fall,60,60,60,60,60,50.09765625,15.13763427734375,15.992181777954102,0.275963544845581,7.818841934204102,8.13293743133545,4.300593376159668,60,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0070_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0071.csv,Fall_Fall_f_raw_b_1_B_D_0071,1,Fall,90,90,90,90,90,93.482177734375,12.897978782653809,20.88243293762207,4.1461286544799805,8.940633773803711,7.123566627502441,3.915637254714966,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0071_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0072.csv,Fall_Fall_f_raw_b_1_B_D_0072,1,Fall,90,90,90,90,90,150.0594482421875,15.05202865600586,37.07752990722656,1.6380228996276855,10.126937866210938,4.772627830505371,3.27612853050232,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0072_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0073.csv,Fall_Fall_f_raw_b_1_B_D_0073,1,Fall,87,87,87,87,87,96.397216796875,14.844080924987791,25.494050979614254,3.5242862701416016,9.780261039733888,4.394922733306885,3.5031163692474365,87,87,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0073_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0074.csv,Fall_Fall_f_raw_b_1_B_D_0074,1,Fall,90,90,90,90,90,72.1806640625,17.22781753540039,25.45037651062012,4.96122407913208,11.03891658782959,5.008018493652344,3.382049322128296,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0074_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0075.csv,Fall_Fall_f_raw_b_1_B_D_0075,1,Fall,90,90,90,90,90,100.9407958984375,18.05293846130371,30.897016525268555,0.6316644549369812,8.497048377990723,5.382184505462647,3.5807108879089355,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0075_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0076.csv,Fall_Fall_f_raw_b_1_B_D_0076,1,Fall,60,60,60,60,60,91.59033203125,18.636808395385746,23.65338134765625,1.723482370376587,8.49050235748291,6.3672966957092285,4.406444072723389,59,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0076_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0077.csv,Fall_Fall_f_raw_b_1_B_D_0077,1,Fall,240,240,240,240,240,40.6998291015625,4.723423957824707,9.141871452331545,0.4867465198040008,10.11284065246582,6.433421611785889,3.6598658561706543,240,240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0077_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0078.csv,Fall_Fall_f_raw_b_1_B_D_0078,1,Fall,60,60,60,60,60,67.3681640625,24.371469497680664,20.27654266357422,0.0588115490972995,5.297568321228027,7.025450229644775,4.008970260620117,60,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0078_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0079.csv,Fall_Fall_f_raw_b_1_B_D_0079,1,Fall,60,60,60,60,60,70.4952392578125,19.69817543029785,18.983198165893555,0.125441163778305,4.772416591644287,10.63881015777588,4.626956462860107,60,60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0079_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0080.csv,Fall_Fall_f_raw_b_1_B_D_0080,1,Fall,240,240,240,240,240,50.5074462890625,5.411813735961914,12.06569004058838,0.0981972590088844,7.580628395080566,9.812250137329102,4.420251369476318,240,240,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0080_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0081.csv,Fall_Fall_f_raw_b_1_B_D_0081,1,Fall,90,90,90,90,90,163.06298828125,28.510210037231445,46.4133415222168,0.0396240428090095,5.716997146606445,4.816604137420654,2.9872171878814697,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0081_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0082.csv,Fall_Fall_f_raw_b_1_B_D_0082,1,Fall,90,90,90,90,90,152.758056640625,30.94546890258789,52.012840270996094,0.0601966194808483,15.622562408447266,4.445204734802246,2.084590435028076,81,86,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0082_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0083.csv,Fall_Fall_f_raw_b_1_B_D_0083,1,Fall,360,360,360,360,360,91.2509765625,5.598401069641113,15.800328254699709,0.0165268834680318,10.465691566467283,4.768416881561279,2.8770408630371094,360,360,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0083_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0084.csv,Fall_Fall_f_raw_b_1_B_D_0084,1,Fall,90,90,90,90,90,160.3089599609375,21.649717330932617,62.18357849121094,0.4646875262260437,23.978071212768555,4.030369758605957,1.8391695022583008,70,68,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0084_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0085.csv,Fall_Fall_f_raw_b_1_B_D_0085,1,Fall,90,90,90,90,90,144.3621826171875,25.351531982421875,52.29946517944336,0.4153642356395721,11.885919570922852,5.057461261749268,2.6491894721984863,90,90,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0085_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0086_resized.csv,Fall_Fall_f_raw_b_1_B_D_0086_resized,1,Fall,72,72,72,72,72,289.0209045410156,-25.285329818725582,98.46381378173828,33.44096374511719,81.16085815429688,1.9344099760055544,1.129483342170715,1,58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0086_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0087_resized.csv,Fall_Fall_f_raw_b_1_B_D_0087_resized,1,Fall,63,63,63,63,63,193.42095947265625,10.961345672607422,46.25503158569336,42.15277099609375,72.79497528076172,2.4320125579833984,1.2755560874938965,3,55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0087_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0088_resized.csv,Fall_Fall_f_raw_b_1_B_D_0088_resized,1,Fall,72,72,72,72,72,789.937255859375,17.682355880737305,120.1425323486328,3.5852272510528564,54.06736755371094,2.468127012252808,1.0806846618652344,14,32,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0088_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0089_resized.csv,Fall_Fall_f_raw_b_1_B_D_0089_resized,1,Fall,57,57,57,57,57,178.35528564453125,-1.5659469366073608,58.28762435913086,1.2758082151412964,67.96141052246094,4.334793567657471,1.9679834842681885,4,55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0089_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0090_resized.csv,Fall_Fall_f_raw_b_1_B_D_0090_resized,1,Fall,68,68,68,68,68,503.5942993164063,21.022445678710938,112.2630615234375,10.992233276367188,57.35994338989258,4.17730188369751,1.577061653137207,17,63,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0090_resized_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Fall\Fall_Fall_f_raw_b_1_B_D_0091_resized.csv,Fall_Fall_f_raw_b_1_B_D_0091_resized,1,Fall,61,61,61,61,61,223.560546875,-25.079307556152344,111.8144302368164,21.983797073364254,74.48028564453125,2.970576524734497,0.9920613169670104,4,20,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Fall\Fall_Fall_f_raw_b_1_B_D_0091_resized_rule_features.csv,train
