dataset,scene,scenario,camera,subject,activity,trial,video_id,video_path,label,label_name,has_annotation,include_eval,label_source,segment_id,segment_start_frame,segment_end_frame,frame_count,fps,width,height,duration_sec,notes
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (58).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (58).txt,fall_0,1,310,311,25.0,320,240,12.44,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (59).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (59).txt,fall_0,1,250,251,25.0,320,240,10.04,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (60).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (60).txt,fall_0,1,274,275,25.0,320,240,11.0,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_61,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (61).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (61).txt,fall_0,1,1313,1314,25.0,320,240,52.56,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_62,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (62).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (62).txt,fall_0,1,281,282,25.0,320,240,11.28,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_63,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (63).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (63).txt,fall_0,1,595,596,25.0,320,240,23.84,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_64,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (64).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (64).txt,fall_0,1,211,212,25.0,320,240,8.48,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_65,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (65).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (65).txt,fall_0,1,710,711,25.0,320,240,28.44,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_66,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (66).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (66).txt,fall_0,1,297,298,25.0,320,240,11.92,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_67,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (67).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (67).txt,fall_0,1,346,347,25.0,320,240,13.88,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_68,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (68).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (68).txt,fall_0,1,1606,1607,25.0,320,240,64.28,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_69,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (69).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (69).txt,fall_0,1,1282,1283,25.0,320,240,51.32,Le2i Fall interval parsed from annotation file.
Le2i,Coffee_room_02,,,,,,le2i__Coffee_room_02_Videos_video_70,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (70).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Annotations_files\video (70).txt,fall_0,1,838,839,25.0,320,240,33.56,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (1).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (1).txt,fall_0,1,263,264,24.0003840061441,320,240,10.999824,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_10,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (10).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (10).txt,fall_0,1,311,312,24.0003840061441,320,240,12.999792,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_11,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (11).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (11).txt,fall_0,1,311,312,24.0003840061441,320,240,12.999792,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_12,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (12).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (12).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_13,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (13).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (13).txt,fall_0,1,239,240,24.0003840061441,320,180,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_14,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (14).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (14).txt,fall_0,1,287,288,24.0003840061441,320,180,11.999808,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_15,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (15).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (15).txt,fall_0,1,237,238,24.0003840061441,320,180,9.916508,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_16,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (16).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (16).txt,fall_0,1,263,264,24.0003840061441,320,180,10.999824,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_17,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (17).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (17).txt,fall_0,1,239,240,24.0003840061441,320,180,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_18,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (18).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (18).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_19,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (19).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (19).txt,fall_0,1,191,192,24.0003840061441,320,180,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (2).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (2).txt,fall_0,1,239,240,24.0003840061441,320,240,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_20,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (20).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (20).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_21,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (21).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (21).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_22,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (22).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (22).txt,fall_0,1,239,240,24.0003840061441,320,180,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_23,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (23).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (23).txt,fall_0,1,239,240,24.0003840061441,320,180,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_24,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (24).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (24).txt,fall_0,1,191,192,24.0003840061441,320,180,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_25,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (25).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (25).txt,fall_0,1,212,213,24.0003840061441,320,180,8.874858,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_26,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (26).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (26).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_27,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (27).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (27).txt,fall_0,1,239,240,24.0003840061441,320,180,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_28,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (28).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (28).txt,fall_0,1,215,216,24.0003840061441,320,180,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_29,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (29).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (29).txt,fall_0,1,270,271,24.0003840061441,320,180,11.291485999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (3).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (3).txt,fall_0,1,239,240,24.0003840061441,320,240,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_30,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (30).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (30).txt,fall_0,1,191,192,24.0003840061441,320,180,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (4).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (4).txt,fall_0,1,239,240,24.0003840061441,320,240,9.999839999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (5).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (5).txt,fall_0,1,191,192,24.0003840061441,320,240,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (6).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (6).txt,fall_0,1,191,192,24.0003840061441,320,240,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (7).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (7).txt,fall_0,1,215,216,24.0003840061441,320,240,8.999856,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (8).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (8).txt,fall_0,1,284,285,24.0003840061441,320,240,11.87481,Le2i Fall interval parsed from annotation file.
Le2i,Home_01,,,,,,le2i__Home_01_Videos_video_9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Videos\video (9).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_01\Annotation_files\video (9).txt,fall_0,1,335,336,24.0003840061441,320,240,13.999775999999999,Le2i Fall interval parsed from annotation file.
Le2i,Home_02,,,,,,le2i__Home_02_Videos_video_31,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Videos\video (31).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Annotation_files\video (31).txt,fall_0,1,311,312,24.0003840061441,320,180,12.999792,Le2i Fall interval parsed from annotation file.
Le2i,Home_02,,,,,,le2i__Home_02_Videos_video_32,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Videos\video (32).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Annotation_files\video (32).txt,fall_0,1,191,192,24.0003840061441,320,180,7.999872,Le2i Fall interval parsed from annotation file.
Le2i,Home_02,,,,,,le2i__Home_02_Videos_video_33,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Videos\video (33).avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Home_02\Annotation_files\video (33).txt,fall_0,1,191,192,24.0003840061441,320,180,7.999872,Le2i Fall interval parsed from annotation file.
