dataset,video_id,video_path,input_2d_path,raw_3d_path,normalized_3d_path,status,method,frames_2d,frames_raw_3d,frames_normalized_3d,xyz_dim,model_feature_dim_after_loader,num_poseformer_frames,num_proxy_frames,num_missing_3d_frames,elapsed_sec,error
Le2i,le2i__Coffee_room_01_Videos_video_41,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (41).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_41_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_41_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_41_normalized_3d.csv,success,poseformer,382,382,382,51,59,356,26,0,3.977538585662842,
Le2i,le2i__Coffee_room_01_Videos_video_42,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (42).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_42_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_42_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_42_normalized_3d.csv,success,poseformer,159,159,159,51,59,133,26,0,1.8024075031280518,
Le2i,le2i__Coffee_room_01_Videos_video_43,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (43).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_43_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_43_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_43_normalized_3d.csv,success,poseformer,718,718,718,51,59,692,26,0,8.083731889724731,
Le2i,le2i__Coffee_room_01_Videos_video_44,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (44).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_44_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_44_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_44_normalized_3d.csv,success,poseformer,133,133,133,51,59,107,26,0,1.1849465370178223,
Le2i,le2i__Coffee_room_01_Videos_video_45,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (45).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_45_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_45_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_45_normalized_3d.csv,success,poseformer,215,215,215,51,59,189,26,0,2.1558425426483154,
Le2i,le2i__Coffee_room_01_Videos_video_46,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (46).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_46_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_46_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_46_normalized_3d.csv,success,poseformer,292,292,292,51,59,197,73,22,2.215315818786621,
Le2i,le2i__Coffee_room_01_Videos_video_47,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (47).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_47_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_47_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_47_normalized_3d.csv,success,poseformer,729,729,729,51,59,670,56,3,7.499633073806763,
Le2i,le2i__Coffee_room_01_Videos_video_48,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (48).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_48_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_48_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_48_normalized_3d.csv,success,poseformer,779,779,779,51,59,753,26,0,8.721925497055054,
Le2i,le2i__Coffee_room_01_Videos_video_5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (5).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_5_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_5_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_5_normalized_3d.csv,success,poseformer,181,181,181,51,59,155,26,0,1.9631707668304443,
Le2i,le2i__Coffee_room_01_Videos_video_6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (6).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_6_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_6_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_6_normalized_3d.csv,success,poseformer,239,239,239,51,59,185,52,2,2.807036876678467,
Le2i,le2i__Coffee_room_01_Videos_video_7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (7).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_7_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_7_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_7_normalized_3d.csv,success,poseformer,174,174,174,51,59,148,26,0,2.0954554080963135,
Le2i,le2i__Coffee_room_01_Videos_video_8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (8).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_8_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_8_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_8_normalized_3d.csv,success,poseformer,258,258,258,51,59,198,52,8,2.5520551204681396,
Le2i,le2i__Coffee_room_01_Videos_video_9,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_01\Videos\video (9).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_01_Videos_video_9_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_01_Videos_video_9_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_01_Videos_video_9_normalized_3d.csv,success,poseformer,206,206,206,51,59,180,26,0,1.678023099899292,
Le2i,le2i__Coffee_room_02_Videos_video_49,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (49).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_49_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_49_normalized_3d.csv,success,poseformer,492,492,492,51,59,466,26,0,4.291354417800903,
Le2i,le2i__Coffee_room_02_Videos_video_50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (50).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_50_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_50_normalized_3d.csv,success,poseformer,1954,1954,1954,51,59,1916,29,9,17.474881887435913,
Le2i,le2i__Coffee_room_02_Videos_video_51,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (51).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_51_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_51_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_51_normalized_3d.csv,success,poseformer,203,203,203,51,59,153,29,21,1.5018417835235596,
Le2i,le2i__Coffee_room_02_Videos_video_52,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (52).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_52_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_52_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_52_normalized_3d.csv,success,poseformer,215,215,215,51,59,189,26,0,1.9863507747650146,
Le2i,le2i__Coffee_room_02_Videos_video_53,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (53).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_53_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_53_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_53_normalized_3d.csv,success,poseformer,383,383,383,51,59,328,27,28,4.237355709075928,
Le2i,le2i__Coffee_room_02_Videos_video_54,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (54).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_54_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_54_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_54_normalized_3d.csv,success,poseformer,251,251,251,51,59,127,29,95,1.5654046535491943,
Le2i,le2i__Coffee_room_02_Videos_video_55,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (55).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_55_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_55_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_55_normalized_3d.csv,success,poseformer,323,323,323,51,59,297,26,0,3.695211887359619,
Le2i,le2i__Coffee_room_02_Videos_video_56,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (56).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_56_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_56_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_56_normalized_3d.csv,success,poseformer,431,431,431,51,59,405,26,0,5.432063341140747,
Le2i,le2i__Coffee_room_02_Videos_video_57,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (57).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_57_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_57_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_57_normalized_3d.csv,success,poseformer,563,563,563,51,59,537,26,0,6.671420335769653,
Le2i,le2i__Coffee_room_02_Videos_video_58,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (58).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_58_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_58_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_58_normalized_3d.csv,success,poseformer,311,311,311,51,59,285,26,0,3.7967588901519775,
Le2i,le2i__Coffee_room_02_Videos_video_59,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (59).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_59_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_59_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_59_normalized_3d.csv,success,poseformer,251,251,251,51,59,225,26,0,2.7906386852264404,
Le2i,le2i__Coffee_room_02_Videos_video_60,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (60).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_60_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_60_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_60_normalized_3d.csv,success,poseformer,275,275,275,51,59,249,26,0,3.105175733566284,
Le2i,le2i__Coffee_room_02_Videos_video_61,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (61).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_61_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_61_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_61_normalized_3d.csv,success,poseformer,1314,1314,1314,51,59,1269,26,19,15.145925760269165,
Le2i,le2i__Coffee_room_02_Videos_video_62,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (62).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_62_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_62_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_62_normalized_3d.csv,success,poseformer,282,282,282,51,59,256,26,0,3.0650885105133057,
Le2i,le2i__Coffee_room_02_Videos_video_63,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (63).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_63_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_63_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_63_normalized_3d.csv,success,poseformer,596,596,596,51,59,570,26,0,6.777918815612793,
Le2i,le2i__Coffee_room_02_Videos_video_64,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (64).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_64_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_64_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_64_normalized_3d.csv,success,poseformer,212,212,212,51,59,186,26,0,2.1977956295013428,
Le2i,le2i__Coffee_room_02_Videos_video_65,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\Le2i\Coffee_room_02\Videos\video (65).avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\Le2i\le2i_Coffee_room_02_Videos_video_65_2d_confidence.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_3d\Le2i\le2i_Coffee_room_02_Videos_video_65_raw_3d.csv,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\normalized_3d\Le2i\le2i_Coffee_room_02_Videos_video_65_normalized_3d.csv,success,poseformer,711,711,711,51,59,685,26,0,9.146064043045044,
