video_path,output_path,status,frames_total,frames_written,no_person_frames,multi_person_frames,elapsed_sec,error,dataset,video_id,expected_frame_count,expected_fps,expected_width,expected_height
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam3_2d_confidence.csv,success,1533,1533,255,635,33.02739715576172,,MulCamFall,mulcamfall__chute17_cam3,1533,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam4_2d_confidence.csv,success,1518,1518,534,581,28.404977083206177,,MulCamFall,mulcamfall__chute17_cam4,1518,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam5_2d_confidence.csv,success,1528,1528,67,959,29.08609938621521,,MulCamFall,mulcamfall__chute17_cam5,1528,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam6_2d_confidence.csv,success,1518,1518,330,583,28.738898515701294,,MulCamFall,mulcamfall__chute17_cam6,1518,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam7_2d_confidence.csv,success,1547,1547,237,488,25.950783729553223,,MulCamFall,mulcamfall__chute17_cam7,1547,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam8_2d_confidence.csv,success,1536,1536,174,735,26.438199520111084,,MulCamFall,mulcamfall__chute17_cam8,1536,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam1_2d_confidence.csv,success,1001,1001,343,140,16.46117115020752,,MulCamFall,mulcamfall__chute18_cam1,1001,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam2_2d_confidence.csv,success,1007,1007,537,5,16.443636655807495,,MulCamFall,mulcamfall__chute18_cam2,1007,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam3_2d_confidence.csv,success,988,988,368,125,16.587827682495117,,MulCamFall,mulcamfall__chute18_cam3,988,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam4_2d_confidence.csv,success,902,902,578,106,15.777134656906128,,MulCamFall,mulcamfall__chute18_cam4,902,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam5_2d_confidence.csv,success,986,986,131,443,18.831396341323853,,MulCamFall,mulcamfall__chute18_cam5,986,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam6_2d_confidence.csv,success,1010,1010,538,136,17.792041063308716,,MulCamFall,mulcamfall__chute18_cam6,1010,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam7_2d_confidence.csv,success,1011,1011,416,163,17.66399359703064,,MulCamFall,mulcamfall__chute18_cam7,1011,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute18\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute18_cam8_2d_confidence.csv,success,979,979,313,166,17.360087394714355,,MulCamFall,mulcamfall__chute18_cam8,979,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam1_2d_confidence.csv,success,1016,1016,234,222,18.09826135635376,,MulCamFall,mulcamfall__chute19_cam1,1016,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam2_2d_confidence.csv,success,1024,1024,486,9,18.066641330718994,,MulCamFall,mulcamfall__chute19_cam2,1024,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam3_2d_confidence.csv,success,1013,1013,467,54,17.857376098632812,,MulCamFall,mulcamfall__chute19_cam3,1013,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam4_2d_confidence.csv,success,1016,1016,536,145,17.356740474700928,,MulCamFall,mulcamfall__chute19_cam4,1016,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam5_2d_confidence.csv,success,1002,1002,152,368,17.256513595581055,,MulCamFall,mulcamfall__chute19_cam5,1002,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam6_2d_confidence.csv,success,1026,1026,471,171,17.083820819854736,,MulCamFall,mulcamfall__chute19_cam6,1026,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam7_2d_confidence.csv,success,997,997,479,148,16.372151136398315,,MulCamFall,mulcamfall__chute19_cam7,997,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute19\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute19_cam8_2d_confidence.csv,success,1017,1017,419,150,16.906731605529785,,MulCamFall,mulcamfall__chute19_cam8,1017,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam1_2d_confidence.csv,success,1008,1008,258,153,18.58426070213318,,MulCamFall,mulcamfall__chute20_cam1,1008,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam2_2d_confidence.csv,success,992,992,300,84,17.941652536392212,,MulCamFall,mulcamfall__chute20_cam2,992,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam3_2d_confidence.csv,success,986,986,336,35,17.921724319458008,,MulCamFall,mulcamfall__chute20_cam3,986,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam4_2d_confidence.csv,success,993,993,375,72,16.732939958572388,,MulCamFall,mulcamfall__chute20_cam4,993,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam5_2d_confidence.csv,success,993,993,183,294,17.605297088623047,,MulCamFall,mulcamfall__chute20_cam5,993,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam6_2d_confidence.csv,success,987,987,401,63,18.806838035583496,,MulCamFall,mulcamfall__chute20_cam6,987,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam7_2d_confidence.csv,success,988,988,385,69,17.277066230773926,,MulCamFall,mulcamfall__chute20_cam7,988,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute20_cam8_2d_confidence.csv,success,983,983,395,19,17.468470335006714,,MulCamFall,mulcamfall__chute20_cam8,983,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam1_2d_confidence.csv,success,1207,1207,436,131,21.814539909362793,,MulCamFall,mulcamfall__chute21_cam1,1207,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam2_2d_confidence.csv,success,1217,1217,430,30,20.86874032020569,,MulCamFall,mulcamfall__chute21_cam2,1217,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam3_2d_confidence.csv,success,1209,1209,553,85,20.021771907806396,,MulCamFall,mulcamfall__chute21_cam3,1209,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam4_2d_confidence.csv,success,1190,1190,741,103,20.80395197868347,,MulCamFall,mulcamfall__chute21_cam4,1190,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam5_2d_confidence.csv,success,1195,1195,503,210,21.991307973861694,,MulCamFall,mulcamfall__chute21_cam5,1195,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam6_2d_confidence.csv,success,1220,1220,767,99,24.96702265739441,,MulCamFall,mulcamfall__chute21_cam6,1220,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam7_2d_confidence.csv,success,1219,1219,399,107,22.490501403808594,,MulCamFall,mulcamfall__chute21_cam7,1219,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute21_cam8_2d_confidence.csv,success,1187,1187,523,137,21.662745237350464,,MulCamFall,mulcamfall__chute21_cam8,1187,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam1_2d_confidence.csv,success,1109,1109,473,147,19.53068470954895,,MulCamFall,mulcamfall__chute22_cam1,1109,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam2_2d_confidence.csv,success,1155,1155,388,46,20.699596881866455,,MulCamFall,mulcamfall__chute22_cam2,1155,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam3_2d_confidence.csv,success,1160,1160,362,90,20.84233021736145,,MulCamFall,mulcamfall__chute22_cam3,1160,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam4_2d_confidence.csv,success,1150,1150,382,123,20.918885707855225,,MulCamFall,mulcamfall__chute22_cam4,1150,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam5_2d_confidence.csv,success,1162,1162,462,198,20.84751796722412,,MulCamFall,mulcamfall__chute22_cam5,1162,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam6_2d_confidence.csv,success,1155,1155,387,157,20.856781721115112,,MulCamFall,mulcamfall__chute22_cam6,1155,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam7_2d_confidence.csv,success,1156,1156,308,161,20.25285315513611,,MulCamFall,mulcamfall__chute22_cam7,1156,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute22_cam8_2d_confidence.csv,success,1143,1143,404,148,19.980645895004272,,MulCamFall,mulcamfall__chute22_cam8,1143,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam1_2d_confidence.csv,success,5381,5381,1794,126,95.29152321815491,,MulCamFall,mulcamfall__chute23_cam1,5381,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam2_2d_confidence.csv,success,5402,5402,853,135,95.68205046653748,,MulCamFall,mulcamfall__chute23_cam2,5402,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam3_2d_confidence.csv,success,5402,5402,690,123,90.74055767059326,,MulCamFall,mulcamfall__chute23_cam3,5402,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam4_2d_confidence.csv,success,5395,5395,1475,155,97.22956728935242,,MulCamFall,mulcamfall__chute23_cam4,5395,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam5_2d_confidence.csv,success,5404,5404,1445,512,96.19368314743042,,MulCamFall,mulcamfall__chute23_cam5,5404,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam6_2d_confidence.csv,success,5410,5410,876,89,98.87187027931213,,MulCamFall,mulcamfall__chute23_cam6,5410,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam7_2d_confidence.csv,success,5400,5400,1068,93,100.10224390029907,,MulCamFall,mulcamfall__chute23_cam7,5400,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute23\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute23_cam8_2d_confidence.csv,success,5350,5350,857,222,95.81746459007263,,MulCamFall,mulcamfall__chute23_cam8,5350,120.0,720,480
